Wall time,Step,Value
1638414868.3587382,19000,0.06300000101327896
1638414872.034041,25000,0.11999999731779099
1638414881.9560013,41000,0.27000001072883606
1638414883.182419,43000,0.04800000041723251
1638414885.00756,46000,0.15000000596046448
1638414896.9583662,57000,0.40299999713897705
1638414916.8506088,72000,0.296999990940094
1638414920.8339438,75000,0.26100000739097595
1638414947.259854,95000,0.5109999775886536
1638414963.5727894,107000,0.12600000202655792
1638414990.102603,127000,0.14100000262260437
1638415029.4127834,156000,0.14399999380111694
1638415033.4187303,159000,0.0
1638415045.4596252,168000,0.1469999998807907
1638415067.3019557,184000,0.2549999952316284
1638415070.0844562,186000,0.2759999930858612
1638415130.2837684,230000,0.28299999237060547
1638415137.0261562,235000,0.32100000977516174
1638415157.468191,250000,0.32100000977516174
1638415165.5942724,256000,0.4320000112056732
1638415172.3776236,261000,0.23100000619888306
1638415182.2408464,268000,0.2070000022649765
1638415190.6555743,274000,0.21899999678134918
1638415238.8189723,309000,0.38100001215934753
1638415241.5501053,311000,0.1589999943971634
1638415252.4656603,319000,0.28999999165534973
1638415281.8990598,340000,0.2160000056028366
1638415293.0327013,348000,0.3630000054836273
1638415321.1904016,368000,0.1770000010728836
1638415398.1338282,422000,0.2280000001192093
1638415399.5449874,423000,0.36899998784065247
1638415423.765391,440000,0.4350000023841858
1638415428.0362701,443000,0.07999999821186066
1638415432.2671058,446000,0.0689999982714653
1638415453.5356076,461000,0.08699999749660492
1638415457.8388796,464000,0.26100000739097595
1638415459.2934728,465000,0.23999999463558197
1638415473.7569385,475000,0.1679999977350235
1638415500.984784,494000,0.25200000405311584
1638415531.1123853,515000,0.20100000500679016
1638415556.4905849,532000,0.08399999886751175
1638415563.802645,537000,0.1289999932050705
1638415602.780107,564000,0.25
1638415617.4965436,574000,0.08399999886751175
1638415626.1416545,580000,0.23100000619888306
1638415636.2513993,587000,0.16200000047683716
1638415637.704521,588000,0.16200000047683716
1638415686.1469226,621000,0.16200000047683716
1638415689.1490457,623000,0.15000000596046448
1638415706.6131444,635000,0.17399999499320984
1638415716.8511736,642000,0.45899999141693115
1638415718.321516,643000,0.33000001311302185
1638415721.2657096,645000,0.375
1638415725.6965423,648000,0.1979999989271164
1638415728.6053522,650000,0.09600000083446503
1638415746.292141,662000,0.3540000021457672
1638415761.2226262,672000,0.0
1638415824.9772508,715000,0.19200000166893005
1638415836.8722787,723000,0.7440000176429749
1638415848.8038607,731000,0.3059999942779541
1638415862.129617,740000,0.15000000596046448
1638415881.3598595,753000,0.18000000715255737
