Wall time,Step,Value
1638414752.847869,19000,0.10499999672174454
1638414754.4154766,25000,0.0
1638414758.4522316,41000,0.09600000083446503
1638414758.9181948,43000,0.06599999964237213
1638414759.6839106,46000,0.0
1638414766.7000265,57000,0.05700000002980232
1638414780.3196824,72000,0.027000000700354576
1638414783.106493,75000,0.15000000596046448
1638414801.8034961,95000,0.041999999433755875
1638414812.7149777,107000,0.0
1638414830.2299657,127000,0.21299999952316284
1638414855.520143,156000,0.13300000131130219
1638414858.1838837,159000,0.18299999833106995
1638414866.2103946,168000,0.15000000596046448
1638414880.6842299,184000,0.13199999928474426
1638414882.4415588,186000,0.12600000202655792
1638414924.8634117,230000,0.2639999985694885
1638414929.7669995,235000,0.19200000166893005
1638414944.480619,250000,0.4970000088214874
1638414950.623005,256000,0.3449999988079071
1638414955.590112,261000,0.4830000102519989
1638414962.5939894,268000,0.36000001430511475
1638414969.0214279,274000,0.3630000054836273
1638415003.4279253,309000,0.30799999833106995
1638415005.402369,311000,0.6570000052452087
1638415013.406339,319000,0.6899999976158142
1638415033.3614943,340000,0.3930000066757202
1638415040.830388,348000,0.8460000157356262
1638415059.402394,368000,1.1790000200271606
1638415114.2298517,422000,1.031000018119812
1638415115.2208626,423000,0.8849999904632568
1638415131.8959248,440000,0.871999979019165
1638415134.7507486,443000,1.0160000324249268
1638415137.578706,446000,0.8069999814033508
1638415152.1093762,461000,1.0809999704360962
1638415154.9790435,464000,1.0049999952316284
1638415155.973017,465000,0.9769999980926514
1638415166.148074,475000,1.4010000228881836
1638415185.5081556,494000,1.0889999866485596
1638415206.5226927,515000,0.9620000123977661
1638415223.2389216,532000,0.8349999785423279
1638415228.1215534,537000,1.6640000343322754
1638415256.200353,564000,1.2680000066757202
1638415266.7433338,574000,2.0199999809265137
1638415273.573807,580000,1.534000039100647
1638415281.075516,587000,1.9390000104904175
1638415282.2220201,588000,1.6690000295639038
1638415317.6137564,621000,1.7239999771118164
1638415319.7393067,623000,2.125
1638415332.3794594,635000,1.3700000047683716
1638415340.310339,642000,1.625
1638415341.3715093,643000,2.127000093460083
1638415343.537976,645000,1.7020000219345093
1638415346.7550545,648000,2.4110000133514404
1638415349.0722446,650000,2.2090001106262207
1638415362.3468022,662000,2.4709999561309814
1638415372.9399278,672000,1.5080000162124634
1638415420.4907172,715000,2.246000051498413
1638415429.3883338,723000,2.055000066757202
1638415438.2571332,731000,2.5250000953674316
1638415447.9125762,740000,2.5299999713897705
1638415462.1898322,753000,2.3919999599456787
1638415466.880394,757000,2.9619998931884766
1638415476.921414,766000,2.559999942779541
1638415481.3228054,770000,2.6059999465942383
1638415483.426237,772000,2.871999979019165
1638415485.789802,774000,2.934999942779541
1638415493.7113724,781000,2.4040000438690186
1638415499.5390286,786000,3.6700000762939453
1638415501.7424545,788000,3.1630001068115234
1638415507.2593029,793000,2.8269999027252197
1638415509.5030365,795000,3.2330000400543213
1638415513.9156609,799000,3.0829999446868896
1638415518.1249,803000,2.7660000324249268
1638415524.803035,809000,2.753999948501587
1638415525.8782005,810000,3.3510000705718994
1638415551.693162,833000,3.2699999809265137
1638415556.2159858,837000,3.5940001010894775
1638415594.3485394,870000,2.2760000228881836
1638415602.196098,877000,2.2290000915527344
1638415608.9141822,883000,2.690000057220459
1638415624.9003897,897000,3.681999921798706
1638415629.4467905,901000,3.125999927520752
1638415637.258486,908000,4.232999801635742
1638415639.512392,910000,3.9809999465942383
1638415648.3635283,918000,4.104000091552734
1638415664.4296718,932000,3.9170000553131104
1638415665.5842423,933000,4.872000217437744
1638415677.4430277,943000,4.0320000648498535
1638415680.8735669,946000,4.361999988555908
1638415691.3145084,955000,3.0360000133514404
1638415700.2718303,963000,3.9719998836517334
1638415710.674369,972000,4.508999824523926
1638415711.8142946,973000,4.84499979019165
1638415718.7379928,979000,4.894999980926514
1638415719.8974824,980000,4.668000221252441
1638415725.6296763,985000,4.5929999351501465
1638415746.7593727,1003000,4.728000164031982
1638415750.278803,1006000,5.190000057220459
1638415760.892186,1015000,5.067999839782715
1638415795.578107,1045000,4.110000133514404
1638415810.5559285,1058000,4.888000011444092
1638415817.418095,1064000,4.548999786376953
1638415820.8488307,1067000,4.257999897003174
1638415823.1959405,1069000,4.5960001945495605
1638415827.7207785,1073000,5.3420000076293945
1638415834.6609337,1079000,5.401000022888184
1638415840.3529458,1084000,4.8979997634887695
1638415851.8906095,1094000,4.866000175476074
1638415859.0223186,1100000,5.056000232696533
1638415864.7409394,1105000,4.894999980926514
1638415875.9982922,1115000,4.959000110626221
1638415924.3586128,1157000,5.438000202178955
1638415928.9918532,1161000,5.3480000495910645
1638415930.1832778,1162000,5.0329999923706055
1638415931.3281188,1163000,5.499000072479248
1638415951.9469624,1181000,4.821000099182129
1638415967.0629323,1194000,5.433000087738037
1638415982.2994616,1207000,5.408999919891357
1638416012.099157,1233000,5.310999870300293
1638416025.7218866,1245000,5.184000015258789
1638416038.4428,1256000,5.65500020980835
1638416041.9751964,1259000,5.611999988555908
1638416045.3596032,1262000,5.815999984741211
1638416068.2253714,1282000,5.920000076293945
1638416075.1600537,1288000,6.01200008392334
1638416083.451423,1295000,5.46999979019165
1638416090.624509,1301000,5.307000160217285
1638416109.541558,1317000,5.96999979019165
1638416113.0103726,1320000,5.604000091552734
1638416125.5713923,1331000,5.831999778747559
1638416128.9293265,1334000,5.98799991607666
1638416132.3840315,1337000,5.965000152587891
1638416133.4714637,1338000,5.656000137329102
1638416188.0829668,1386000,5.99399995803833
1638416191.6516757,1389000,5.802000045776367
1638416195.007665,1392000,5.834000110626221
1638416196.1921308,1393000,5.951000213623047
1638416221.4850357,1415000,5.578000068664551
1638416235.388025,1427000,5.933000087738037
1638416246.8066125,1437000,5.883999824523926
1638416251.5140226,1441000,5.370999813079834
1638416280.395064,1466000,5.979000091552734
