Wall time,Step,Value
1638505778.4017217,19000,1.1419999599456787
1638505780.9036348,25000,1.0839999914169312
1638505787.5832262,41000,1.2940000295639038
1638505788.4149125,43000,1.0520000457763672
1638505789.6493645,46000,1.1169999837875366
1638505798.7620153,57000,0.9319999814033508
1638505815.138346,72000,1.2769999504089355
1638505818.3507216,75000,1.1610000133514404
1638505839.598154,95000,1.0779999494552612
1638505853.1490195,107000,1.3370000123977661
1638505875.324077,127000,1.36899995803833
1638505907.0371747,156000,1.6059999465942383
1638505910.3735037,159000,1.9270000457763672
1638505920.8736699,168000,1.9110000133514404
1638505940.6832895,184000,2.056999921798706
1638505943.1243844,186000,2.3510000705718994
1638505994.5621972,230000,1.6619999408721924
1638506000.111482,235000,1.7599999904632568
1638506016.9291153,250000,1.7139999866485596
1638506023.9640367,256000,1.8990000486373901
1638506029.3926196,261000,2.242000102996826
1638506037.2298253,268000,2.2699999809265137
1638506044.136356,274000,1.347000002861023
1638506085.008114,309000,1.7769999504089355
1638506087.3919022,311000,2.365999937057495
1638506096.8248851,319000,2.246000051498413
1638506121.1557517,340000,1.7960000038146973
1638506130.4957888,348000,1.5
1638506153.5941105,368000,2.240000009536743
1638506217.7141411,422000,1.4700000286102295
1638506218.8880637,423000,1.8899999856948853
1638506239.3160284,440000,1.784000039100647
1638506242.884972,443000,1.6979999542236328
1638506246.444471,446000,1.6929999589920044
1638506265.3226745,461000,1.9290000200271606
1638506269.0985618,464000,1.8969999551773071
1638506270.354289,465000,1.253000020980835
1638506282.5387948,475000,1.097000002861023
1638506306.1519792,494000,1.7309999465942383
1638506332.819016,515000,1.7330000400543213
1638506353.6674762,532000,1.6699999570846558
1638506359.5588331,537000,1.6390000581741333
1638506392.2400117,564000,1.6139999628067017
1638506404.3746908,574000,1.3660000562667847
1638506411.6138964,580000,1.5950000286102295
1638506420.0837905,587000,0.8149999976158142
1638506421.2681587,588000,1.319000005722046
1638506462.6502268,621000,1.656000018119812
1638506465.4082618,623000,1.0149999856948853
1638506480.4449487,635000,1.093999981880188
1638506489.5643256,642000,0.9629999995231628
1638506490.9117014,643000,1.0989999771118164
1638506493.480964,645000,1.3350000381469727
1638506497.5216634,648000,1.3869999647140503
1638506500.0063877,650000,1.1150000095367432
1638506515.338404,662000,1.875
1638506529.3816013,672000,0.9589999914169312
1638506585.8338618,715000,1.5219999551773071
1638506595.805821,723000,1.152999997138977
1638506606.0872505,731000,1.2200000286102295
1638506617.7517118,740000,2.058000087738037
1638506636.9302144,753000,1.3580000400543213
1638506644.2007136,757000,1.8760000467300415
1638506657.0591123,766000,1.1610000133514404
1638506662.6537206,770000,1.8700000047683716
1638506665.344367,772000,1.2740000486373901
1638506668.3760116,774000,2.1070001125335693
1638506677.7003093,781000,1.2640000581741333
1638506684.6414406,786000,1.1139999628067017
1638506687.1744156,788000,1.531999945640564
1638506693.6329846,793000,2.7170000076293945
