Wall time,Step,Value
1638586229.9178634,19000,0.15000000596046448
1638586231.3693936,25000,0.02199999988079071
1638586235.1917255,41000,0.06599999964237213
1638586235.677429,43000,0.0
1638586236.3999994,46000,0.041999999433755875
1638586243.1535032,57000,0.008999999612569809
1638586255.46606,72000,0.0
1638586257.9238226,75000,0.07800000160932541
1638586274.201599,95000,0.024000000208616257
1638586284.0753934,107000,0.003000000026077032
1638586300.3811293,127000,0.09300000220537186
1638586324.3138473,156000,0.08699999749660492
1638586326.9509149,159000,0.08100000023841858
1638586334.8251867,168000,0.06499999761581421
1638586348.9095085,184000,0.11100000143051147
1638586350.688981,186000,0.05400000140070915
1638586388.5034995,230000,0.032999999821186066
1638586392.7149153,235000,0.05700000002980232
1638586405.2681694,250000,0.2879999876022339
1638586410.2285125,256000,0.2549999952316284
1638586414.4336317,261000,0.2669999897480011
1638586420.2781157,268000,0.2460000067949295
1638586425.2777567,274000,0.257999986410141
1638586454.840437,309000,0.12600000202655792
1638586456.4855275,311000,0.5490000247955322
1638586463.2416713,319000,0.39899998903274536
1638586481.1497056,340000,0.5950000286102295
1638586487.8255293,348000,0.2370000034570694
1638586505.0802116,368000,0.22499999403953552
1638586551.7718604,422000,0.2939999997615814
1638586552.6882782,423000,0.6660000085830688
1638586567.260111,440000,0.32199999690055847
1638586569.865042,443000,0.39899998903274536
1638586572.398923,446000,0.6190000176429749
1638586585.613485,461000,0.3799999952316284
1638586588.2122805,464000,0.2879999876022339
1638586589.1012306,465000,0.5400000214576721
1638586597.7217991,475000,0.21299999952316284
1638586614.2435005,494000,0.20999999344348907
1638586632.7264376,515000,0.5339999794960022
1638586647.683847,532000,0.7580000162124634
1638586652.0493264,537000,0.12800000607967377
1638586675.9747677,564000,0.42399999499320984
1638586685.0038505,574000,0.5879999995231628
1638586690.3788097,580000,0.414000004529953
1638586696.6522331,587000,0.5580000281333923
1638586697.5559473,588000,0.9490000009536743
1638586727.1874917,621000,0.4950000047683716
1638586728.9502451,623000,0.9179999828338623
1638586739.781378,635000,0.33000001311302185
1638586746.04096,642000,0.6549999713897705
1638586746.919161,643000,0.3269999921321869
1638586748.7178936,645000,0.6230000257492065
1638586751.4700446,648000,0.38100001215934753
1638586753.3145828,650000,0.5379999876022339
1638586764.1477828,662000,0.8299999833106995
1638586773.0827672,672000,0.6510000228881836
1638586812.0581162,715000,0.9480000138282776
1638586819.3608906,723000,0.9900000095367432
1638586826.6166606,731000,0.5460000038146973
1638586834.885632,740000,0.9919999837875366
1638586846.824981,753000,0.9179999828338623
1638586850.468521,757000,1.034000039100647
1638586858.62717,766000,0.8339999914169312
1638586862.4636955,770000,0.9620000123977661
1638586864.424468,772000,0.8759999871253967
1638586866.420823,774000,0.843999981880188
1638586872.9172912,781000,0.4860000014305115
1638586877.4712029,786000,1.2100000381469727
1638586879.3563545,788000,1.0640000104904175
1638586883.8838706,793000,1.0520000457763672
1638586885.7681231,795000,0.9330000281333923
1638586889.4817266,799000,0.9739999771118164
1638586893.1554444,803000,1.1770000457763672
1638586898.6359057,809000,0.9300000071525574
1638586899.5388873,810000,0.9810000061988831
1638586920.870042,833000,1.1150000095367432
1638586924.6173737,837000,1.0700000524520874
1638586955.3862324,870000,1.4579999446868896
1638586961.9610987,877000,1.0770000219345093
1638586967.7182574,883000,0.8820000290870667
1638586980.9969292,897000,1.2309999465942383
1638586984.7466123,901000,1.3300000429153442
1638586991.2131498,908000,1.2070000171661377
1638586993.1108596,910000,1.2070000171661377
1638587000.6374652,918000,1.3669999837875366
1638587013.7162797,932000,1.4279999732971191
1638587014.6994479,933000,1.5199999809265137
1638587024.5023518,943000,0.9359999895095825
1638587027.3326838,946000,1.3240000009536743
1638587035.7945151,955000,1.3480000495910645
1638587043.4468963,963000,1.2890000343322754
1638587052.2149296,972000,0.9470000267028809
1638587053.16195,973000,1.3140000104904175
1638587058.8207734,979000,0.8809999823570251
1638587059.7723637,980000,1.812000036239624
1638587064.5521202,985000,1.3819999694824219
1638587081.6085372,1003000,1.6399999856948853
1638587084.4021115,1006000,1.00600004196167
1638587092.9387767,1015000,1.2899999618530273
1638587121.4860754,1045000,1.659000039100647
1638587133.8115041,1058000,1.2899999618530273
1638587139.6078029,1064000,1.2549999952316284
1638587142.4950228,1067000,1.593000054359436
1638587144.3399897,1069000,1.2599999904632568
1638587148.2442553,1073000,1.503000020980835
1638587154.1266754,1079000,1.1519999504089355
1638587158.985395,1084000,1.1130000352859497
1638587168.5439966,1094000,1.8300000429153442
1638587174.4663236,1100000,1.6519999504089355
1638587179.448631,1105000,1.6759999990463257
1638587190.3359973,1115000,1.5720000267028809
1638587231.7600565,1157000,1.4850000143051147
1638587235.5846696,1161000,1.3769999742507935
1638587236.5232341,1162000,1.2009999752044678
1638587237.458251,1163000,1.3580000400543213
1638587254.653103,1181000,1.3580000400543213
1638587267.1816018,1194000,1.5110000371932983
1638587279.6167767,1207000,1.2569999694824219
1638587304.443133,1233000,1.3830000162124634
1638587315.9175494,1245000,1.5240000486373901
1638587326.3713062,1256000,1.0920000076293945
1638587329.3517354,1259000,1.656000018119812
1638587332.148178,1262000,1.093999981880188
1638587350.9755929,1282000,1.027999997138977
1638587356.685532,1288000,1.350000023841858
1638587363.4155397,1295000,1.1160000562667847
1638587369.1722085,1301000,0.9900000095367432
1638587384.5710764,1317000,1.2400000095367432
1638587387.4333158,1320000,1.00600004196167
1638587397.8108203,1331000,1.3600000143051147
1638587400.6616588,1334000,1.2940000295639038
1638587403.5708315,1337000,1.3179999589920044
1638587404.5523765,1338000,1.621000051498413
1638587450.5618804,1386000,1.3489999771118164
1638587453.4771423,1389000,1.656000018119812
1638587456.4097207,1392000,1.3949999809265137
1638587457.3566558,1393000,1.597000002861023
1638587478.2731462,1415000,1.1299999952316284
1638587490.0180433,1427000,1.409999966621399
1638587499.5713127,1437000,1.2970000505447388
1638587503.4119987,1441000,1.2339999675750732
1638587527.0009933,1466000,1.2630000114440918
1638587527.890489,1467000,1.5130000114440918
1638587538.3147821,1478000,1.315999984741211
1638587545.8186038,1486000,1.6690000295639038
1638587549.6524556,1490000,1.3200000524520874
1638587551.6284206,1492000,1.2050000429153442
1638587582.4020746,1524000,1.5479999780654907
1638587586.1417687,1528000,1.4520000219345093
1638587610.1032443,1553000,1.930999994277954
1638587625.2550638,1569000,1.5820000171661377
1638587626.2182086,1570000,1.2059999704360962
1638587640.755533,1585000,1.3270000219345093
1638587644.4985578,1589000,1.5420000553131104
1638587659.7523906,1605000,1.8300000429153442
1638587660.7545195,1606000,1.74399995803833
1638587681.8725824,1628000,1.6779999732971191
1638587686.7014956,1633000,1.9110000133514404
1638587691.3836179,1638000,1.7910000085830688
1638587694.2737262,1641000,1.9290000200271606
1638587698.9969757,1646000,1.3609999418258667
1638587701.9432943,1649000,1.934000015258789
1638587713.5293343,1661000,1.6670000553131104
1638587721.054016,1669000,1.9520000219345093
1638587727.5895414,1676000,1.2480000257492065
1638587734.4335215,1683000,1.3009999990463257
1638587743.1088686,1692000,1.940999984741211
1638587746.8800652,1696000,1.472000002861023
1638587748.7892067,1698000,1.4119999408721924
1638587750.7080948,1700000,1.475000023841858
1638587753.5750508,1703000,2.247999906539917
1638587760.2036898,1710000,1.4500000476837158
1638587768.6429167,1719000,1.3220000267028809
1638587778.3177845,1729000,1.7860000133514404
1638587782.064753,1733000,2.0450000762939453
1638587783.966605,1735000,1.3919999599456787
1638587786.8977132,1738000,1.753000020980835
1638587792.2726922,1743000,1.86899995803833
1638587795.2696939,1746000,2.0280001163482666
1638587796.2886305,1747000,1.8029999732971191
1638587816.1869755,1767000,1.784999966621399
1638587824.8335068,1776000,1.6670000553131104
1638587830.622889,1782000,1.5789999961853027
1638587837.3792646,1789000,1.8739999532699585
1638587838.3707578,1790000,1.6740000247955322
1638587846.9800024,1799000,1.9279999732971191
1638587853.815486,1806000,1.684000015258789
1638587873.9253554,1827000,1.5789999961853027
1638587877.7947276,1831000,1.6519999504089355
1638587887.3936846,1841000,2.2219998836517334
1638587891.2071216,1845000,1.531000018119812
1638587899.6398826,1854000,2.1630001068115234
1638587912.209255,1867000,2.055999994277954
1638587915.090305,1870000,1.753000020980835
1638587920.9162028,1876000,1.6399999856948853
1638587922.8291235,1878000,1.1139999628067017
1638587955.975141,1912000,1.7510000467300415
1638587961.9408514,1918000,1.503999948501587
1638587978.2207968,1935000,1.5180000066757202
1638587987.6462097,1945000,1.2450000047683716
1638587990.5431383,1948000,1.6749999523162842
1638587992.4133291,1950000,1.6790000200271606
1638588009.613625,1968000,1.3839999437332153
1638588022.8788402,1982000,1.3990000486373901
1638588024.7253523,1984000,1.6959999799728394
1638588042.027142,2002000,1.9270000457763672
1638588045.7536712,2006000,1.8650000095367432
1638588053.4110525,2014000,1.468999981880188
1638588069.407053,2031000,1.3630000352859497
1638588075.1194994,2037000,1.6390000581741333
1638588098.233423,2061000,1.7730000019073486
1638588112.9192748,2074000,1.9520000219345093
1638588115.7542706,2077000,1.350000023841858
1638588116.6949337,2078000,1.7059999704360962
1638588118.5959198,2080000,1.8919999599456787
1638588120.4949772,2082000,1.6430000066757202
1638588124.2823958,2086000,1.2949999570846558
1638588128.1632314,2090000,1.3630000352859497
1638588134.8215814,2097000,2.23799991607666
1638588149.2905822,2112000,1.8819999694824219
1638588181.8661606,2146000,2.066999912261963
1638588185.5920367,2150000,2.2769999504089355
1638588192.29302,2157000,1.565999984741211
1638588200.7708173,2166000,1.7200000286102295
1638588212.1199374,2178000,1.7869999408721924
1638588221.7399826,2188000,1.6770000457763672
1638588223.648444,2190000,1.7920000553131104
1638588225.6092627,2192000,1.7400000095367432
1638588230.32424,2197000,2.013000011444092
1638588233.1249459,2200000,1.9989999532699585
1638588240.8100703,2208000,2.2170000076293945
1638588244.641308,2212000,2.134999990463257
1638588263.807959,2232000,1.9730000495910645
1638588268.6349247,2237000,1.9470000267028809
1638588269.5918953,2238000,1.7929999828338623
1638588271.4799044,2240000,1.4739999771118164
1638588274.4045467,2243000,1.7769999504089355
1638588278.206194,2247000,1.628000020980835
1638588279.1717155,2248000,1.656999945640564
1638588285.7945642,2255000,1.531999945640564
1638588288.6067681,2258000,1.6749999523162842
1638588293.377543,2263000,1.6519999504089355
1638588311.4093752,2282000,1.8380000591278076
1638588320.903468,2292000,2.1010000705718994
1638588326.872531,2298000,1.9149999618530273
1638588332.5300825,2304000,2.3559999465942383
1638588336.2885714,2308000,1.8040000200271606
1638588347.943706,2320000,1.934000015258789
1638588348.9631958,2321000,1.6180000305175781
1638588372.9791775,2346000,1.4420000314712524
1638588381.4829695,2355000,1.9290000200271606
1638588415.3813894,2390000,2.375
1638588416.3323994,2391000,2.009000062942505
1638588418.2186844,2393000,1.6239999532699585
1638588460.416805,2437000,1.61899995803833
1638588467.9401145,2445000,1.937000036239624
1638588474.6161308,2452000,1.597000002861023
1638588476.5027072,2454000,1.6469999551773071
1638588478.4132059,2456000,1.8309999704360962
1638588483.2002199,2461000,1.4019999504089355
1638588507.100656,2486000,2.302000045776367
1638588508.1423235,2487000,2.0380001068115234
1638588517.7185967,2497000,1.649999976158142
1638588519.710861,2499000,1.5499999523162842
1638588524.4709592,2504000,1.7359999418258667
1638588538.01436,2518000,1.9780000448226929
1638588543.6843193,2524000,1.6349999904632568
1638588552.1515317,2533000,2.0230000019073486
1638588566.975691,2548000,1.652999997138977
1638588570.798049,2552000,2.365999937057495
1638588572.6514761,2554000,1.8580000400543213
1638588596.7130523,2579000,1.8630000352859497
1638588608.1790378,2591000,1.5540000200271606
1638588617.5952294,2601000,1.9700000286102295
1638588623.2616842,2607000,2.3589999675750732
1638588639.473905,2624000,1.7979999780654907
1638588645.0616949,2630000,2.265000104904175
1638588646.0247307,2631000,2.3350000381469727
1638588659.3313642,2645000,2.072000026702881
1638588665.2341518,2651000,1.5290000438690186
1638588670.644451,2656000,2.115999937057495
1638588694.9491308,2679000,1.9900000095367432
1638588702.3566535,2686000,1.7990000247955322
1638588707.8243816,2691000,1.9299999475479126
1638588721.266025,2704000,2.196000099182129
1638588728.5298302,2711000,1.805999994277954
1638588743.16406,2726000,1.7079999446868896
1638588754.7594972,2738000,1.7350000143051147
1638588757.7577863,2741000,1.9160000085830688
1638588771.4683585,2755000,2.11899995803833
1638588805.1457546,2790000,2.11299991607666
1638588806.0889275,2791000,2.055999994277954
1638588807.015623,2792000,2.0380001068115234
1638588824.2580383,2810000,2.006999969482422
1638588838.5863254,2825000,2.187999963760376
1638588885.2629075,2873000,2.061000108718872
1638588894.0800471,2882000,1.4809999465942383
1638588902.847529,2891000,1.8799999952316284
1638588908.573227,2897000,1.6399999856948853
1638588928.8426101,2918000,1.4869999885559082
1638588930.733786,2920000,1.8170000314712524
1638588931.7357023,2921000,2.140000104904175
1638588977.3050475,2968000,1.9450000524520874
1638588985.0143998,2976000,1.8240000009536743
1638589007.0618985,2999000,1.5520000457763672
1638589015.7078445,3008000,1.9520000219345093
1638589019.576135,3012000,2.11299991607666
1638589023.491093,3016000,1.690000057220459
1638589034.990561,3028000,1.8530000448226929
1638589038.0870354,3031000,1.6089999675750732
1638589046.0347683,3039000,2.0350000858306885
1638589048.896551,3042000,1.9579999446868896
1638589072.7480726,3066000,1.8960000276565552
1638589076.5969648,3070000,2.055999994277954
1638589078.5781817,3072000,1.9259999990463257
1638589105.7199075,3100000,1.9199999570846558
1638589127.847803,3123000,1.503000020980835
1638589142.3661795,3138000,1.4229999780654907
1638589150.0549698,3146000,2.1579999923706055
1638589154.9387455,3151000,1.850000023841858
1638589159.7650938,3156000,1.9500000476837158
1638589165.5919518,3162000,2.3010001182556152
1638589180.9390962,3178000,2.1700000762939453
1638589198.6798463,3196000,1.3739999532699585
1638589199.6716642,3197000,1.815999984741211
1638589206.3705258,3204000,1.659000039100647
1638589209.2825327,3207000,2.134999990463257
1638589232.2873762,3231000,1.3420000076293945
1638589235.253433,3234000,1.871999979019165
1638589242.1280482,3241000,2.009999990463257
1638589245.0327017,3244000,1.7230000495910645
1638589245.9933193,3245000,2.194000005722046
1638589248.0293205,3247000,1.9229999780654907
1638589248.9916232,3248000,1.812999963760376
1638589273.3664622,3273000,2.0220000743865967
1638589282.1038842,3282000,2.0
1638589305.1980433,3306000,2.1540000438690186
1638589312.945937,3314000,2.1410000324249268
1638589326.5389965,3328000,2.13700008392334
1638589327.5036778,3329000,1.440000057220459
1638589344.1742973,3346000,2.0959999561309814
1638589374.1925788,3375000,1.819000005722046
1638589376.2724547,3377000,1.7999999523162842
1638589386.0765269,3387000,1.569000005722046
1638589402.4686677,3404000,1.940999984741211
1638589407.1937609,3409000,1.8539999723434448
1638589428.7782283,3431000,2.1059999465942383
1638589436.384071,3439000,1.4639999866485596
1638589446.9723108,3450000,1.7480000257492065
1638589448.9077601,3452000,1.7269999980926514
1638589455.7152572,3459000,2.434000015258789
1638589461.468014,3465000,1.6579999923706055
1638589468.228843,3472000,1.5299999713897705
1638589474.088632,3478000,2.003999948501587
1638589476.9530914,3481000,1.347000002861023
1638589493.1959062,3498000,2.2320001125335693
1638589504.7905161,3510000,1.5329999923706055
1638589507.7516007,3513000,1.9819999933242798
1638589514.70083,3520000,1.840999960899353
1638589530.1312747,3536000,1.6380000114440918
1638589532.049589,3538000,1.9479999542236328
1638589537.8446531,3544000,1.9600000381469727
1638589541.6720653,3548000,2.0209999084472656
1638589557.0659769,3564000,1.9509999752044678
1638589573.4809117,3581000,2.489000082015991
1638589592.8263047,3601000,1.5440000295639038
1638589610.4297924,3619000,1.8730000257492065
1638589612.3486304,3621000,1.8830000162124634
1638589614.2370715,3623000,1.8029999732971191
1638589617.1583328,3626000,1.8760000467300415
1638589620.0330472,3629000,1.6770000457763672
1638589636.3864088,3646000,1.5709999799728394
1638589647.0057538,3657000,1.9129999876022339
1638589660.470537,3671000,2.183000087738037
1638589689.6546319,3701000,1.8480000495910645
1638589691.564334,3703000,2.369999885559082
1638589714.7172828,3727000,1.5499999523162842
1638589718.5933807,3731000,1.9190000295639038
1638589720.570261,3733000,1.2680000066757202
1638589726.3765686,3739000,1.5889999866485596
1638589729.2929835,3742000,2.056999921798706
1638589731.271065,3744000,1.7239999771118164
1638589739.8598177,3753000,1.7580000162124634
1638589746.6133435,3760000,1.2730000019073486
1638589759.3929994,3773000,1.7239999771118164
1638589767.2492063,3781000,2.000999927520752
1638589779.938589,3794000,1.8849999904632568
1638589781.8646994,3796000,1.7879999876022339
1638589784.7177029,3799000,1.9630000591278076
1638589800.3167472,3815000,1.9049999713897705
1638589805.1737165,3820000,2.062000036239624
1638589807.065279,3822000,1.9259999990463257
1638589816.7753685,3832000,1.899999976158142
1638589820.7044969,3836000,1.3309999704360962
1638589848.881491,3865000,1.5570000410079956
1638589853.752529,3870000,1.9040000438690186
1638589860.4902184,3877000,1.7569999694824219
1638589903.2145572,3921000,1.6990000009536743
1638589910.9038038,3929000,2.312000036239624
1638589917.501073,3936000,1.7589999437332153
1638589921.2890453,3940000,2.1500000953674316
1638589931.7428768,3951000,2.2119998931884766
1638589937.454414,3957000,2.056999921798706
1638589943.1162167,3963000,2.009999990463257
1638589964.5718179,3985000,2.118000030517578
1638589975.2213702,3996000,1.7430000305175781
1638589980.2333014,4001000,2.052000045776367
1638589988.7365265,4010000,2.0269999504089355
1638589989.6743205,4011000,2.121000051498413
1638590001.0289638,4023000,1.4700000286102295
1638590011.359833,4034000,1.9919999837875366
1638590014.2307289,4037000,2.007999897003174
1638590024.1017091,4047000,1.9600000381469727
1638590069.7521129,4094000,1.9709999561309814
1638590074.4581187,4099000,2.0950000286102295
1638590075.4167228,4100000,1.7580000162124634
1638590084.863615,4110000,2.187000036239624
1638590156.1465144,4183000,2.121999979019165
1638590166.7070506,4194000,2.1519999504089355
1638590167.711282,4195000,2.246999979019165
1638590169.703878,4197000,2.2730000019073486
1638590171.6790926,4199000,1.9989999532699585
1638590174.5776575,4202000,2.190999984741211
1638590175.532344,4203000,1.8890000581741333
1638590199.3728616,4228000,2.3450000286102295
