Wall time,Step,Value
1638520384.8202488,19000,0.9309999942779541
1638520387.3479967,25000,1.2089999914169312
1638520394.0690506,41000,0.996999979019165
1638520394.9201686,43000,0.8769999742507935
1638520396.1650107,46000,1.187999963760376
1638520405.49855,57000,1.1299999952316284
1638520422.7806358,72000,1.3849999904632568
1638520426.1972752,75000,1.2380000352859497
1638520450.4787676,95000,1.4889999628067017
1638520463.6065898,107000,1.7869999408721924
1638520486.0636196,127000,1.6929999589920044
1638520518.5166843,156000,2.2049999237060547
1638520522.2248023,159000,1.8380000591278076
1638520533.38347,168000,2.194000005722046
1638520551.7582943,184000,1.590999960899353
1638520554.015669,186000,1.8619999885559082
1638520606.0508137,230000,2.2320001125335693
1638520611.841736,235000,1.8389999866485596
1638520629.252331,250000,2.26200008392334
1638520637.1657016,256000,2.2809998989105225
1638520643.1345026,261000,2.072999954223633
1638520651.5870442,268000,2.431999921798706
1638520658.7212229,274000,2.371000051498413
1638520700.0024104,309000,1.5609999895095825
1638520702.272662,311000,1.9279999732971191
1638520711.7114532,319000,2.559000015258789
1638520737.2016695,340000,1.9559999704360962
1638520746.4387202,348000,1.7660000324249268
1638520770.3940642,368000,2.7799999713897705
1638520834.8490655,422000,2.625999927520752
1638520836.0308533,423000,2.138000011444092
1638520856.5720024,440000,2.5139999389648438
1638520860.1042612,443000,2.9000000953674316
1638520863.7206116,446000,2.882999897003174
1638520881.8658493,461000,2.562000036239624
1638520885.590487,464000,2.805000066757202
1638520886.7928612,465000,2.0989999771118164
1638520898.993788,475000,3.3420000076293945
1638520922.2702103,494000,3.635999917984009
1638520948.3558297,515000,3.8940000534057617
1638520969.5318909,532000,3.869999885559082
1638520975.691323,537000,3.447000026702881
1638521009.5719652,564000,3.6579999923706055
1638521022.0578473,574000,3.9739999771118164
1638521029.5703034,580000,3.6610000133514404
1638521038.346139,587000,4.085000038146973
1638521039.6441975,588000,4.263999938964844
1638521081.4383473,621000,2.8989999294281006
1638521084.170945,623000,3.118000030517578
1638521099.5538402,635000,4.255000114440918
1638521108.6099315,642000,4.40500020980835
1638521109.8774104,643000,4.176000118255615
1638521112.4632938,645000,4.663000106811523
1638521116.5069547,648000,4.040999889373779
